"perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool","perc_households_NG","perc_households_P","perc_households_HO","perc_households_ElecRes","perc_households_wood","perc_positiveNB_cool","perc_positivePrivate_cool","perc_positiveNB_nocool","perc_positivePrivate_nocool","NAME","FIPS","x","y"
0.159,0.018,0,0,1,1,0.905,0.896,1,0.964,0.807,0.472,1,1,1,1,1,1,1,1,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.698333973412112,0.649764549483013,0.602297193500739,0.59597282127031,"Marquette County",55077,-89.25897936,43.932562
0.002,0,0,0,1,1,0.877,0.855,0.933,0.882,0.693,0.25,1,1,1,1,1,1,1,1,0.713420110728313,0.0765714438918455,0.02147539445286,0.150837165033446,0.0167030845744467,0.265575076745714,0.263052991407161,0.249575854256874,0.238377682748636,"Outagamie County",55087,-88.42675723,44.48557648
0.002,0.001,0,0,1,1,0.788,0.693,0.901,0.87,0.275,0.117,1,1,1,1,1,1,0.786,0.613,0.344218094667466,0.333582983822648,0.0269622528460156,0.0988615937687238,0.186788496105452,0.644214499700419,0.643034451767525,0.51595536249251,0.447690533253445,"Price County",55099,-90.42154816,45.63789659
0.518,0.083,0,0,1,1,0.95,0.903,1,1,0.886,0.885,1,1,1,1,1,1,1,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.64160523282041,0.330099794496516,0.262888476768082,0.258416420229562,"Calumet County",55015,-88.38941229,44.21727491
0.852,0.361,0,0,1,1,0.893,0.888,1,1,0.866,0.617,1,1,1,1,1,1,1,0.995,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.93226533073569,0.761720382224696,0.593451433342611,0.586062621764542,"Juneau County",55057,-90.17731268,43.87660687
0.171,0.027,0,0,1,1,0.897,0.895,1,0.965,0.877,0.67,1,1,1,1,1,1,1,1,0.561306944607097,0.21220283405551,0.021313971191006,0.0893547253776789,0.0991919428504509,0.518046961002459,0.436472771987352,0.397584963110434,0.392748565405785,"Langlade County",55067,-89.10032904,45.28637108
0.082,0.005,0,0,1,1,0.878,0.869,0.996,0.927,0.816,0.504,1,1,1,1,1,1,1,1,0.561306944607097,0.21220283405551,0.021313971191006,0.0893547253776789,0.0991919428504509,0.468005387047664,0.423314088300738,0.392252957020728,0.383693172502635,"Langlade County",55067,-88.8630444,45.14724633
0.119,0.012,0,0,1,1,0.912,0.899,0.998,0.947,0.897,0.824,1,1,1,1,1,1,1,1,0.401373895976448,0.370461236506379,0.0191364082433759,0.0426889106967615,0.154072620215898,0.634084396467125,0.590161432777233,0.551787536800785,0.545574582924436,"Florence County",55037,-88.23809578,45.88860933
0.247,0.032,0,0,1,1,0.942,0.924,1,0.989,0.924,0.892,1,1,1,1,1,1,1,1,0.760631532378477,0.041917823370016,0.0202400044240447,0.157495990709506,0.00638721451086656,0.413917021511917,0.25015860200188,0.222071558922745,0.220669357960515,"Ozaukee County",55089,-87.99214923,43.29872623
0.106,0.008,0,0,1,1,0.87,0.854,0.997,0.928,0.727,0.356,1,1,1,1,1,1,1,0.993,0.211681855840928,0.494614747307374,0.0146368406517537,0.112676056338028,0.152444076222038,0.796766086716377,0.775011322838995,0.706075945871306,0.691664733499033,"Burnett County",55013,-92.14972928,45.99790772
0.162,0.028,0,0,1,1,0.889,0.885,0.997,0.955,0.829,0.559,1,1,1,1,1,1,1,1,0.337744973275643,0.398320183252736,0.0167981674726393,0.0870450496309493,0.148129294986002,0.704956986510562,0.658993637057776,0.603206668363451,0.597077882412828,"Forest County",55041,-88.49854599,45.67086026
0.57,0.119,0,0,1,1,0.909,0.885,1,1,0.882,0.842,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.850092776317906,0.706813750201105,0.629258754759479,0.618556765163297,"Polk County",55095,-92.62937305,45.55829322
0.613,0.155,0,0,1,1,0.915,0.886,1,1,0.886,0.85,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.86375352603636,0.718250656942136,0.631786560840886,0.619158577787312,"Polk County",55095,-92.44410083,45.27422556
0.154,0.018,0,0,1,1,0.899,0.896,1,0.973,0.888,0.693,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.519334319526627,0.443999753451677,0.412414858645628,0.407768655489809,"Columbia County",55021,-89.04251089,43.34574166
0.697,0.174,0,0,1,1,0.922,0.889,1,1,0.887,0.862,1,1,1,1,1,1,1,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.826835097393934,0.569544961309259,0.459123321177622,0.449208885528773,"Waupaca County",55135,-88.7512163,44.38848079
0.06,0.003,0,0,1,1,0.883,0.871,0.995,0.925,0.763,0.418,1,1,1,1,1,1,1,1,0.503417606851684,0.199538828954953,0.0457053446430042,0.143786543687721,0.0866342748908836,0.505641521864449,0.473747344148892,0.441486782508441,0.423323972659145,"Trempealeau County",55121,-91.23767785,44.29818464
0.112,0.011,0,0,1,1,0.857,0.81,0.998,0.944,0.481,0.163,1,1,1,1,1,1,1,0.923,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.675192132850914,0.639028481306244,0.57221347063735,0.540163929863624,"Juneau County",55057,-90.02615571,43.99972263
0.198,0.035,0,0,1,1,0.899,0.891,1,0.974,0.885,0.758,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.543525641025641,0.453367192636423,0.41235248191979,0.408133957922419,"Columbia County",55021,-89.0916776,43.61845522
0.185,0.028,0,0,1,1,0.884,0.879,1,0.972,0.873,0.747,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.536378205128205,0.449476988823143,0.40914439513478,0.405538379355687,"Columbia County",55021,-89.20386721,43.53372303
0.165,0.014,0,0,1,1,0.898,0.894,1,0.965,0.825,0.501,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.605589736477115,0.537082829403606,0.502379583911234,0.491297642163662,"Monroe County",55081,-90.88724337,43.88424567
0.077,0.005,0,0,1,1,0.897,0.888,0.999,0.926,0.886,0.82,1,1,1,1,1,1,1,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.421680063987203,0.376300025709144,0.356472619761762,0.353442111577684,"Dodge County",55027,-88.56987832,43.32802617
0.069,0.006,0,0,1,1,0.913,0.901,0.999,0.943,0.899,0.83,1,1,1,1,1,1,1,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.416840574742194,0.377329876881767,0.359252378095809,0.355686605536036,"Dodge County",55027,-88.63426118,43.37615177
0.178,0.023,0,0,1,1,0.89,0.888,0.999,0.968,0.86,0.595,1,1,1,1,1,1,1,1,0.320640310453553,0.369391219985447,0.0315304390007276,0.133034198399224,0.124909046810575,0.715907349017706,0.665230657288382,0.613817608537473,0.604723259762309,"Jackson County",55053,-91.04921764,44.35404194
0.097,0.004,0,0,1,1,0.854,0.812,0.993,0.933,0.543,0.17,1,1,1,1,1,1,0.995,0.845,0.263249449147628,0.364026440913835,0.052765858749855,0.130465035370521,0.17708454134292,0.749507711933202,0.721859561637481,0.646194595848313,0.584661138814798,"Taylor County",55119,-90.35268246,45.32370349
0.002,0,0,0,1,1,0.848,0.775,0.924,0.902,0.374,0.123,1,1,1,1,1,1,0.779,0.651,0.479069341394156,0.338554547952734,0.00430521205459375,0.0934322616103325,0.0791426215993405,0.51606558578364,0.515012732435651,0.443788769808555,0.407863424017587,"Vilas County",55125,-89.94662879,45.90888402
0.745,0.165,0,0,1,1,0.943,0.901,1,1,0.892,0.885,1,1,1,1,1,1,1,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.794506567827305,0.361600304244941,0.233065364369537,0.230094412517506,"Walworth County",55127,-88.55117722,42.66256481
0.701,0.145,0,0,1,1,0.94,0.893,1,1,0.886,0.878,1,1,1,1,1,1,1,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.761665403003815,0.346672502052446,0.232777852899986,0.229450934466605,"Walworth County",55127,-88.55117722,42.66256481
0.144,0.015,0,0,1,1,0.89,0.884,0.999,0.947,0.795,0.465,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.596183300970874,0.536966047156727,0.499552843273232,0.487811151178918,"Monroe County",55081,-90.61967952,43.8134385
0.112,0.006,0,0,1,1,0.897,0.888,0.999,0.938,0.771,0.383,1,1,1,1,1,1,1,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.581897364771151,0.532666518723994,0.500453925104022,0.486189403606103,"Monroe County",55081,-90.61967952,43.8134385
0.014,0.002,0,0,1,1,0.884,0.862,0.96,0.896,0.686,0.256,1,1,1,1,1,1,1,1,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.311776537854285,0.302810153747107,0.289548569063568,0.28269975627328,"Rock County",55105,-88.94358413,42.84085394
0.019,0,0,0,1,1,0.875,0.848,0.964,0.884,0.686,0.257,1,1,1,1,1,1,1,1,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.315245688796235,0.301300059782026,0.28881766482211,0.281574566580315,"Rock County",55105,-88.94358413,42.84085394
0.367,0.045,0,0,1,1,0.954,0.911,1,0.994,0.886,0.886,1,1,1,1,1,1,1,1,0.72354214699432,0.051861328234831,0.00574987347466682,0.18805882022156,0.012399482651971,0.523609472529944,0.290594401956925,0.255028397908114,0.252798360794017,"Winnebago County",55139,-88.5814621,44.23619711
0.003,0.001,0,0,1,1,0.88,0.877,0.938,0.882,0.814,0.466,1,1,1,1,1,1,1,1,0.72354214699432,0.051861328234831,0.00574987347466682,0.18805882022156,0.012399482651971,0.259883638868582,0.258114561660012,0.250776668728561,0.248620128774672,"Winnebago County",55139,-88.5814621,44.23619711
0.369,0.045,0,0,1,1,0.957,0.918,1,0.998,0.895,0.894,1,1,1,1,1,1,1,1,0.72354214699432,0.051861328234831,0.00574987347466682,0.18805882022156,0.012399482651971,0.525056556823933,0.290617401450824,0.255235730754091,0.253207389079458,"Winnebago County",55139,-88.70417901,43.96369348
0.171,0.019,0,0,1,1,0.934,0.899,1,0.974,0.894,0.889,1,1,1,1,1,1,1,1,0.72354214699432,0.051861328234831,0.00574987347466682,0.18805882022156,0.012399482651971,0.381795211719058,0.27166730866558,0.254037170331215,0.252193274475623,"Winnebago County",55139,-88.70417901,43.96369348
0.11,0.009,0,0,1,1,0.9,0.889,0.999,0.952,0.886,0.775,1,1,1,1,1,1,1,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.466805296617736,0.407053019750705,0.384198042787242,0.378311778992107,"Marathon County",55073,-90.03449747,45.05516836
0.112,0.009,0,0,1,1,0.895,0.882,0.998,0.94,0.879,0.766,1,1,1,1,1,1,1,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.467915175541984,0.406597217757777,0.383173024036573,0.376907139540698,"Marathon County",55073,-90.03449747,45.05516836
0.321,0.043,0,0,1,1,0.934,0.889,1,0.991,0.885,0.872,1,1,1,1,1,1,1,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.500532655004762,0.301215177184101,0.261348453711593,0.256744975189214,"Calumet County",55015,-88.12894398,44.18437078
0.003,0,0,0,1,1,0.893,0.879,0.936,0.898,0.755,0.325,1,1,1,1,1,1,1,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.271101649040148,0.267938148463736,0.253997594105559,0.241185805222796,"Calumet County",55015,-88.12894398,44.18437078
0.307,0.036,0,0,1,1,0.921,0.878,1,0.992,0.874,0.865,1,1,1,1,1,1,1,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.490507192621924,0.296229161445542,0.25982502130219,0.255517568041702,"Calumet County",55015,-88.30159914,43.944647
0.146,0.021,0,0,1,1,0.903,0.889,1,0.964,0.888,0.843,1,1,1,1,1,1,1,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.375214375219287,0.284739561926721,0.258496566588141,0.255970227056288,"Calumet County",55015,-88.30159914,43.944647
0.003,0,0,0,1,1,0.738,0.629,0.927,0.9,0.219,0.12,1,1,1,1,1,1,0.573,0.384,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.71148877455566,0.709635173058934,0.50723199251637,0.428348924228251,"Rusk County",55107,-91.37108575,45.35896897
0.155,0.026,0,0,1,1,0.891,0.881,0.999,0.945,0.752,0.372,1,1,1,1,1,1,1,0.979,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.756102432179607,0.718509822263798,0.656999376364203,0.63510757717493,"Rusk County",55107,-91.37108575,45.35896897
0.023,0.001,0,0,1,1,0.883,0.87,0.97,0.902,0.674,0.297,1,1,1,1,1,1,1,0.998,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.638375379584209,0.628714552674609,0.583703106750759,0.568941427236627,"Dunn County",55033,-92.11349206,45.05003382
0.003,0,0,0,1,1,0.821,0.744,0.904,0.88,0.315,0.125,1,1,1,1,1,1,0.794,0.698,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.629478276103714,0.627757533286615,0.536192303200187,0.497635657556646,"Dunn County",55033,-92.11349206,45.05003382
0.006,0,0,0,1,1,0.888,0.888,0.938,0.89,0.848,0.527,1,1,1,1,1,1,1,1,0.787986686276028,0.0236396005882808,0.00492298165492685,0.161746265190804,0.00905642851613902,0.203787971205202,0.198823747968109,0.195969347472715,0.194389070361483,"Kenosha County",55059,-88.25700003,42.56008466
0.17,0.027,0,0,1,1,0.948,0.896,1,0.973,0.888,0.884,1,1,1,1,1,1,1,1,0.787986686276028,0.0236396005882808,0.00492298165492685,0.161746265190804,0.00905642851613902,0.333323012617076,0.220507995974921,0.197584642774209,0.196335691616998,"Kenosha County",55059,-88.25700003,42.56008466
0.031,0.002,0,0,1,1,0.812,0.74,0.964,0.891,0.356,0.133,1,1,1,1,1,1,0.934,0.701,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.785081971367034,0.778190801976435,0.658139110604333,0.588424680096288,"Sawyer County",55113,-91.5015238,45.74931743
0.086,0.007,0,0,1,1,0.862,0.829,0.995,0.934,0.524,0.192,1,1,1,1,1,1,0.996,0.853,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.796899024452046,0.779733434688965,0.69532471810465,0.656565184340555,"Sawyer County",55113,-91.5015238,45.74931743
0.001,0,0,0,1,1,0.829,0.725,0.913,0.895,0.308,0.13,1,1,1,1,1,1,0.743,0.638,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.533543733681462,0.532275188143142,0.445797112578713,0.404485063738289,"Chippewa County",55017,-91.43338527,44.95297171
0.216,0.026,0,0,1,1,0.901,0.892,1,0.978,0.875,0.705,1,1,1,1,1,1,1,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.634154814928582,0.547739901704807,0.505862540316388,0.495809130701889,"Chippewa County",55017,-91.43338527,44.95297171
0.184,0.029,0,0,1,1,0.887,0.877,1,0.971,0.867,0.732,1,1,1,1,1,1,1,1,0.611979332780506,0.223575939274096,0.00427377687057473,0.0859858391273841,0.0662754353511514,0.492715187854819,0.397734451744594,0.354278497161447,0.351465777891178,"Oneida County",55085,-89.97065254,45.56223685
0.155,0.013,0,0,1,1,0.889,0.887,0.999,0.951,0.864,0.674,1,1,1,1,1,1,1,1,0.611979332780506,0.223575939274096,0.00427377687057473,0.0859858391273841,0.0662754353511514,0.474963513427314,0.387857306882694,0.354712827709383,0.353453658225426,"Oneida County",55085,-89.97065254,45.56223685
0.004,0,0,0,1,1,0.879,0.848,0.938,0.893,0.627,0.258,1,1,1,1,1,1,1,0.974,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.348910097875388,0.344986297445691,0.319783408928145,0.303211458582,"Fond du Lac County",55039,-88.29093664,43.69590969
0.158,0.02,0,0,1,1,0.915,0.911,1,0.973,0.907,0.818,1,1,1,1,1,1,1,1,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.446858582000477,0.359994652661733,0.333668632131774,0.330285103843399,"Fond du Lac County",55039,-88.29093664,43.69590969
0.004,0.001,0,0,1,1,0.88,0.838,0.93,0.893,0.645,0.207,1,1,1,1,1,1,1,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.240473125030183,0.237727386874004,0.225371009803448,0.216499227314435,"Walworth County",55127,-88.34015662,42.61802658
0.135,0.014,0,0,1,1,0.899,0.89,1,0.967,0.887,0.67,1,1,1,1,1,1,1,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.339208600956198,0.248443593953735,0.229984884338629,0.226397836480417,"Walworth County",55127,-88.34015662,42.61802658
0.313,0.048,0,0,1,1,0.914,0.904,1,0.987,0.897,0.808,1,1,1,1,1,1,1,1,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.741994277038075,0.647702814762906,0.599988378883438,0.59426769446391,"Dunn County",55033,-91.69858741,44.79115719
0.003,0,0,0,1,1,0.815,0.738,0.894,0.873,0.34,0.132,1,1,1,1,1,1,0.798,0.681,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.629204391497314,0.627565814062135,0.535243517869657,0.494427937397804,"Dunn County",55033,-91.69858741,44.79115719
0.016,0,0,0,1,1,0.865,0.824,0.966,0.899,0.489,0.16,1,1,1,1,1,1,0.996,0.932,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.649094534711965,0.643109158050222,0.582531462333826,0.555090694239291,"Marquette County",55077,-89.51762503,43.9133926
0.079,0.01,0,0,1,1,0.905,0.894,0.997,0.944,0.751,0.35,1,1,1,1,1,1,1,1,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.670908124076809,0.646873559822747,0.601875332348597,0.594209158050222,"Marquette County",55077,-89.51762503,43.9133926
0.003,0,0,0,1,1,0.773,0.628,0.918,0.892,0.222,0.11,1,1,1,1,1,1,0.903,0.687,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.529681163644843,0.527116422783187,0.419383897860433,0.34735713869294,"Shawano County",55115,-88.60045823,44.67326438
0.089,0.006,0,0,1,1,0.866,0.819,0.998,0.934,0.618,0.244,1,1,1,1,1,1,1,1,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.571824112400163,0.531774266892089,0.475984842301638,0.444944033113741,"Shawano County",55115,-88.60045823,44.67326438
0.004,0,0,0,1,1,0.795,0.666,0.913,0.893,0.252,0.126,1,1,1,1,1,1,0.6,0.473,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.476024340129603,0.473450924608819,0.371608740319267,0.325235340603762,"Lincoln County",55069,-89.97426878,45.54368383
0.001,0,0,0,1,1,0.796,0.675,0.917,0.894,0.259,0.12,1,1,1,1,1,1,0.59,0.448,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.47459878299352,0.473477477477477,0.371216690374585,0.3252682946104,"Lincoln County",55069,-89.97426878,45.54368383
0.003,0,0,0,1,1,0.817,0.725,0.916,0.886,0.277,0.122,1,1,1,1,1,1,0.808,0.607,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.596074803541231,0.594375012434099,0.493291156868596,0.433944295235253,"Waushara County",55137,-89.00121544,44.16239964
0.117,0.009,0,0,1,1,0.884,0.867,0.998,0.937,0.773,0.388,1,1,1,1,1,1,1,0.998,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.641512782254054,0.59876832786233,0.54836625882821,0.534737690241719,"Waushara County",55137,-89.00121544,44.16239964
0.034,0.004,0,0,1,1,0.898,0.89,0.978,0.908,0.8,0.443,1,1,1,1,1,1,1,1,0.230942334739803,0.474964838255978,0.0277074542897328,0.10070323488045,0.151054852320675,0.761672855133615,0.752805063291139,0.700442475386779,0.686751195499297,"Bayfield County",55007,-91.41721952,46.58246089
0.019,0.002,0,0,1,1,0.889,0.879,0.968,0.901,0.802,0.441,1,1,1,1,1,1,1,1,0.230942334739803,0.474964838255978,0.0277074542897328,0.10070323488045,0.151054852320675,0.75793164556962,0.752149226441632,0.696223206751055,0.681471167369902,"Bayfield County",55007,-91.41721952,46.58246089
0.003,0,0,0,1,1,0.864,0.823,0.915,0.887,0.473,0.149,1,1,1,1,1,1,0.999,0.956,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.434546761998685,0.432315170940171,0.396832264957265,0.379839003944773,"Columbia County",55021,-89.03709345,43.57440952
0.115,0.013,0,0,1,1,0.885,0.881,0.998,0.95,0.864,0.662,1,1,1,1,1,1,1,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.497850427350427,0.44077251808021,0.409154503616042,0.404165516107824,"Columbia County",55021,-89.03709345,43.57440952
0.079,0.007,0,0,1,1,0.908,0.904,0.996,0.948,0.879,0.671,1,1,1,1,1,1,1,1,0.303155006858711,0.46721536351166,0.0222222222222222,0.0818930041152263,0.110973936899863,0.70616488340192,0.683271056241427,0.63663182441701,0.630140740740741,"Washburn County",55129,-91.72752556,46.09155719
0.195,0.016,0,0,1,1,0.907,0.89,1,0.962,0.888,0.806,1,1,1,1,1,1,1,1,0.303155006858711,0.46721536351166,0.0222222222222222,0.0818930041152263,0.110973936899863,0.74141975308642,0.686310562414266,0.636364609053498,0.626599725651578,"Washburn County",55129,-91.72752556,46.09155719
0.138,0.024,0,0,1,1,0.871,0.868,0.995,0.944,0.8,0.474,1,1,1,1,1,1,1,1,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.546620673304884,0.487059269796112,0.438491939307729,0.429080132764343,"Lincoln County",55069,-89.96886784,45.55225717
0.108,0.013,0,0,1,1,0.886,0.873,0.998,0.941,0.773,0.39,1,1,1,1,1,1,1,1,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.531382645803698,0.481363126284179,0.441552868658132,0.428108977398451,"Lincoln County",55069,-89.96886784,45.55225717
0.098,0.008,0,0,1,1,0.874,0.864,0.997,0.933,0.804,0.504,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.700068375610018,0.669900734702633,0.613167587279455,0.601734112725908,"Polk County",55095,-92.63064603,45.45941909
0.169,0.025,0,0,1,1,0.888,0.882,1,0.967,0.84,0.597,1,1,1,1,1,1,1,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.722698342896981,0.676138413685848,0.619722207325575,0.611311363758245,"Polk County",55095,-92.63064603,45.45941909
0.144,0.022,0,0,1,1,0.899,0.897,1,0.957,0.849,0.549,1,1,1,1,1,1,1,1,0.337744973275643,0.398320183252736,0.0167981674726393,0.0870450496309493,0.148129294986002,0.698927971494019,0.657000763553067,0.607525833545431,0.601689742937134,"Forest County",55041,-89.01719565,45.95630539
0.001,0,0,0,1,1,0.835,0.716,0.925,0.905,0.283,0.124,1,1,1,1,1,1,0.613,0.489,0.337744973275643,0.398320183252736,0.0167981674726393,0.0870450496309493,0.148129294986002,0.649370577755154,0.648696869432426,0.51519954186816,0.44676049885467,"Forest County",55041,-89.01719565,45.95630539
0.019,0.001,0,0,1,1,0.884,0.871,0.974,0.902,0.691,0.31,1,1,1,1,1,1,1,1,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.637067040411119,0.628714552674609,0.584497021723896,0.569793973370708,"Dunn County",55033,-92.14653949,45.13341522
0,0,0,0,1,1,0.831,0.746,0.899,0.881,0.344,0.116,1,1,1,1,1,1,0.794,0.702,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.628277914038776,0.627784921747255,0.540269679981313,0.498382153702406,"Dunn County",55033,-92.14653949,45.13341522
0.012,0.002,0,0,1,1,0.886,0.879,0.975,0.9,0.802,0.439,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.30705860988526,0.299730476610768,0.291582753751103,0.28893120917917,"Dane County",55025,-89.64225984,43.0488535
0.121,0.004,0,0,1,1,0.884,0.872,1,0.947,0.869,0.747,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.381972519858782,0.301396491615181,0.29189420564872,0.290481557811121,"Dane County",55025,-89.64225984,43.0488535
0.002,0,0,0,1,1,0.891,0.863,0.941,0.907,0.598,0.234,1,1,1,1,1,1,1,0.998,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.299987224183583,0.298402616946161,0.290575556045896,0.286766226831421,"Dane County",55025,-89.06343379,43.05286483
0.131,0.01,0,0,1,1,0.893,0.888,0.998,0.951,0.881,0.742,1,1,1,1,1,1,1,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.388818468667255,0.305536624007061,0.292455851721094,0.291315136804943,"Dane County",55025,-89.06343379,43.05286483
0.185,0.016,0,0,1,1,0.9,0.895,1,0.974,0.879,0.708,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.589386783762206,0.509000429896211,0.46763145611988,0.461682798010195,"Oconto County",55083,-88.2192725,44.67961328
0.005,0,0,0,1,1,0.853,0.802,0.923,0.895,0.437,0.146,1,1,1,1,1,1,0.97,0.851,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.502505435116379,0.499429773383283,0.43908690044832,0.405818706626543,"Oconto County",55083,-88.2192725,44.67961328
0.177,0.019,0,0,1,1,0.901,0.895,1,0.976,0.873,0.667,1,1,1,1,1,1,1,1,0.471718970705644,0.313885647607935,0.0256095314131303,0.0802063501811705,0.0824172449794264,0.585613031996561,0.510466805871154,0.467791684579009,0.460632807222256,"Oconto County",55083,-88.66922075,45.21233527
