"perc_positive_NB_NG_cool","perc_positive_private_NG_cool","perc_positive_NB_NG_nocool","perc_positive_private_NG_nocool","perc_positive_NB_P_cool","perc_positive_private_P_cool","perc_positive_NB_P_nocool","perc_positive_private_P_nocool","perc_positive_NB_HO_cool","perc_positive_private_HO_cool","perc_positive_NB_HO_nocool","perc_positive_private_HO_nocool","perc_positive_NB_ElecRes_cool","perc_positive_private_ElecRes_cool","perc_positive_NB_ElecRes_nocool","perc_positive_private_ElecRes_nocool","perc_positive_NB_wood_cool","perc_positive_private_wood_cool","perc_positive_NB_wood_nocool","perc_positive_private_wood_nocool","perc_households_NG","perc_households_P","perc_households_HO","perc_households_ElecRes","perc_households_wood","perc_positiveNB_cool","perc_positivePrivate_cool","perc_positiveNB_nocool","perc_positivePrivate_nocool","NAME","FIPS","x","y"
0.002,0,0,0,1,1,0.799,0.691,0.899,0.889,0.269,0.133,1,1,1,1,0,1,0,0.592,0.43529263370333,0.292696770938446,0.0179112008072654,0.175012613521695,0.0520307769929364,0.48468213925328,0.535663218970737,0.413695446518668,0.410450491927346,"Pierce County",55093,-92.14751221,44.71080047
0.012,0.001,0,0,1,1,0.881,0.865,0.966,0.904,0.671,0.284,1,1,1,1,0,1,0,0.998,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.550274118196683,0.628769329595889,0.498871817332399,0.566943821537024,"Dunn County",55033,-92.13841908,45.12439618
0.251,0.031,0,0,1,1,0.911,0.884,1,0.984,0.882,0.84,1,1,1,1,0,1,0,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.46295526478376,0.320146067961165,0.285257709620477,0.291712603706973,"Dane County",55025,-89.08827163,43.19936759
0.24,0.034,0,0,1,1,0.92,0.905,1,0.982,0.904,0.842,1,1,1,1,0,1,0,1,0.685847308031774,0.0540556045895852,0.0062621359223301,0.230489849955869,0.00817740511915269,0.45541094439541,0.322191085613416,0.285881977052074,0.292860295675199,"Dane County",55025,-89.12096852,43.24900168
0.052,0.006,0,0,1,1,0.887,0.859,0.996,0.92,0.71,0.291,1,1,1,1,0,1,0,0.978,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.419758811443022,0.477231389284021,0.357154180496286,0.420128733997155,"Lincoln County",55069,-89.96933117,45.20489546
0.007,0,0,0,1,1,0.892,0.883,0.935,0.896,0.78,0.347,1,1,1,1,0,1,0,1,0.50505249343832,0.260892388451444,0.0540682414698163,0.116732283464567,0.0471784776902887,0.431713845144357,0.473248293963255,0.391621522309711,0.413040419947507,"Green County",55045,-89.74052457,42.71557429
0.206,0.035,0,0,1,1,0.88,0.859,1,0.98,0.707,0.316,1,1,1,1,0,1,0,0.946,0.263249449147628,0.364026440913835,0.052765858749855,0.130465035370521,0.17708454134292,0.601486721558622,0.732500289922301,0.488113765510843,0.627359735590862,"Taylor County",55119,-90.71770181,45.0765211
0.223,0.02,0,0,1,1,0.903,0.9,1,0.972,0.896,0.746,1,1,1,1,0,1,0,1,0.249478652178685,0.531774777741192,0.0111952584787619,0.0894523103940292,0.10097684118099,0.68805608604983,0.738075293601142,0.579675886291296,0.677378114367248,"Adams County",55001,-89.81091317,43.88158299
0.317,0.053,0,0,1,1,0.891,0.888,1,0.988,0.84,0.544,1,1,1,1,0,1,0,1,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.652032896788276,0.727583879014655,0.511609915809167,0.647792952915497,"Rusk County",55107,-91.1415474,45.42134974
0.762,0.245,0,0,1,1,0.926,0.898,1,1,0.895,0.865,1,1,1,1,0,1,0,1,0.512055624088819,0.19834772531868,0.0240738663975179,0.188030354005458,0.0657545512317297,0.800638331277335,0.601660124855146,0.393246458076334,0.452725057007215,"Sauk County",55111,-89.79258947,43.62813523
0.163,0.021,0,0,1,1,0.896,0.892,0.999,0.969,0.87,0.598,1,1,1,1,0,1,0,1,0.347142635899024,0.308115223788137,0.0545144804088586,0.104847452377265,0.1610655102989,0.524006891745393,0.634142713334366,0.428346290847143,0.573351401579681,"Clark County",55019,-90.77381871,44.973105
0,0,0,0,1,1,0.687,0.527,0.908,0.896,0.158,0.112,1,1,1,1,0,1,0,0.296,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.663947295071582,0.777832509818827,0.478937159508425,0.422047257063221,"Sawyer County",55113,-91.48227113,45.95770957
0.002,0,0,0,1,1,0.835,0.745,0.917,0.89,0.328,0.13,1,1,1,1,0,1,0,0.649,0.505938608668826,0.226901126021903,0.014807959278112,0.111522443313281,0.1139904365263,0.353014345210551,0.465593089619004,0.305841894184791,0.356468610211322,"Ashland County",55003,-90.46416074,46.01920715
0.021,0.001,0,0,1,1,0.898,0.883,0.97,0.909,0.761,0.373,1,1,1,1,0,1,0,1,0.621889686589972,0.166709915520572,0.0106968831992619,0.159847764034253,0.0219415852146585,0.349993339676499,0.358844621284203,0.317693596286365,0.332984142086901,"St. Croix County",55109,-92.2311058,44.88197929
0.113,0.008,0,0,1,1,0.883,0.876,0.999,0.944,0.819,0.527,1,1,1,1,0,1,0,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.612053038022202,0.670171502118303,0.524350887542232,0.607158953182818,"Polk County",55095,-92.64770548,45.5874951
0.16,0.012,0,0,1,1,0.89,0.889,1,0.958,0.855,0.591,1,1,1,1,0,1,0,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.627009170375932,0.671786882608463,0.528071271518207,0.613997908510752,"Polk County",55095,-92.22770138,45.34430362
0.072,0.003,0,0,1,1,0.886,0.869,0.997,0.93,0.746,0.353,1,1,1,1,0,1,0,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.465170152565881,0.531076893203884,0.398268404993065,0.480766601941748,"Monroe County",55081,-90.33284304,43.75174822
0.073,0.008,0,0,1,1,0.893,0.884,0.996,0.92,0.873,0.686,1,1,1,1,0,1,0,1,0.558506802557569,0.111292726311235,0.033147444834383,0.247512138839479,0.028243834431037,0.432590716792462,0.422012403249844,0.375834262775828,0.396877890486034,"Eau Claire County",55035,-91.20153449,44.60482436
0.065,0.007,0,0,1,1,0.891,0.888,0.996,0.93,0.851,0.618,1,1,1,1,0,1,0,1,0.540749710434874,0.20027377066442,0.0276929556702116,0.165420659155523,0.0505422765083711,0.428425344845741,0.445776403074655,0.367431294092871,0.41092029061809,"Douglas County",55031,-91.7762111,46.4848111
0.128,0.015,0,0,1,1,0.889,0.879,1,0.951,0.871,0.703,1,1,1,1,0,1,0,1,0.540749710434874,0.20027377066442,0.0276929556702116,0.165420659155523,0.0505422765083711,0.462603348425819,0.450683952827209,0.367584605664947,0.411471727914078,"Douglas County",55031,-92.10250923,46.6844895
0.159,0.018,0,0,1,1,0.905,0.896,1,0.964,0.807,0.472,1,1,1,1,0,1,0,1,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.578836189069424,0.649764549483013,0.48279940915805,0.59597282127031,"Marquette County",55077,-89.25897936,43.932562
0.002,0,0,0,1,1,0.877,0.855,0.933,0.882,0.693,0.25,1,1,1,1,0,1,0,1,0.713420110728313,0.0765714438918455,0.02147539445286,0.150837165033446,0.0167030845744467,0.248871992171267,0.263052991407161,0.232872769682427,0.238377682748636,"Outagamie County",55087,-88.42675723,44.48557648
0.002,0.001,0,0,1,1,0.788,0.693,0.901,0.87,0.275,0.117,1,1,1,1,0,1,0,0.613,0.344218094667466,0.333582983822648,0.0269622528460156,0.0988615937687238,0.186788496105452,0.457426003594967,0.643034451767525,0.369139604553625,0.447690533253445,"Price County",55099,-90.42154816,45.63789659
0.518,0.083,0,0,1,1,0.95,0.903,1,1,0.886,0.885,1,1,1,1,0,1,0,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.614438674753145,0.330099794496516,0.235721918700817,0.258416420229562,"Calumet County",55015,-88.38941229,44.21727491
0.852,0.361,0,0,1,1,0.893,0.888,1,1,0.866,0.617,1,1,1,1,0,1,0,0.995,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.828081269134428,0.761720382224696,0.489267371741349,0.586062621764542,"Juneau County",55057,-90.17731268,43.87660687
0.171,0.027,0,0,1,1,0.897,0.895,1,0.965,0.877,0.67,1,1,1,1,0,1,0,1,0.561306944607097,0.21220283405551,0.021313971191006,0.0893547253776789,0.0991919428504509,0.418855018152008,0.436472771987352,0.298393020259984,0.392748565405785,"Langlade County",55067,-89.10032904,45.28637108
0.082,0.005,0,0,1,1,0.878,0.869,0.996,0.927,0.816,0.504,1,1,1,1,0,1,0,1,0.561306944607097,0.21220283405551,0.021313971191006,0.0893547253776789,0.0991919428504509,0.368813444197213,0.423314088300738,0.293061014170278,0.383693172502635,"Langlade County",55067,-88.8630444,45.14724633
0.119,0.012,0,0,1,1,0.912,0.899,0.998,0.947,0.897,0.824,1,1,1,1,0,1,0,1,0.401373895976448,0.370461236506379,0.0191364082433759,0.0426889106967615,0.154072620215898,0.480011776251227,0.590161432777233,0.397714916584887,0.545574582924436,"Florence County",55037,-88.23809578,45.88860933
0.247,0.032,0,0,1,1,0.942,0.924,1,0.989,0.924,0.892,1,1,1,1,0,1,0,1,0.760631532378477,0.041917823370016,0.0202400044240447,0.157495990709506,0.00638721451086656,0.407529807001051,0.25015860200188,0.215684344411879,0.220669357960515,"Ozaukee County",55089,-87.99214923,43.29872623
0.106,0.008,0,0,1,1,0.87,0.854,0.997,0.928,0.727,0.356,1,1,1,1,0,1,0,0.993,0.211681855840928,0.494614747307374,0.0146368406517537,0.112676056338028,0.152444076222038,0.644322010494339,0.775011322838995,0.553631869649268,0.691664733499033,"Burnett County",55013,-92.14972928,45.99790772
0.162,0.028,0,0,1,1,0.889,0.885,0.997,0.955,0.829,0.559,1,1,1,1,0,1,0,1,0.337744973275643,0.398320183252736,0.0167981674726393,0.0870450496309493,0.148129294986002,0.556827691524561,0.658993637057776,0.45507737337745,0.597077882412828,"Forest County",55041,-88.49854599,45.67086026
0.57,0.119,0,0,1,1,0.909,0.885,1,1,0.882,0.842,1,1,1,1,0,1,0,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.757262830482115,0.706813750201105,0.536428808923687,0.618556765163297,"Polk County",55095,-92.62937305,45.55829322
0.613,0.155,0,0,1,1,0.915,0.886,1,1,0.886,0.85,1,1,1,1,0,1,0,1,0.31769185391752,0.404890867163619,0.024615219606371,0.146672386979139,0.0928299458357913,0.770923580200569,0.718250656942136,0.538956615005095,0.619158577787312,"Polk County",55095,-92.44410083,45.27422556
0.154,0.018,0,0,1,1,0.899,0.896,1,0.973,0.888,0.693,1,1,1,1,0,1,0,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.468874095989481,0.443999753451677,0.361954635108481,0.407768655489809,"Columbia County",55021,-89.04251089,43.34574166
0.697,0.174,0,0,1,1,0.922,0.889,1,1,0.887,0.862,1,1,1,1,0,1,0,1,0.491950547007027,0.28093035666637,0.0257493551543182,0.109223516854932,0.0680423374544161,0.758792759939518,0.569544961309259,0.391080983723206,0.449208885528773,"Waupaca County",55135,-88.7512163,44.38848079
0.06,0.003,0,0,1,1,0.883,0.871,0.995,0.925,0.763,0.418,1,1,1,1,0,1,0,1,0.503417606851684,0.199538828954953,0.0457053446430042,0.143786543687721,0.0866342748908836,0.419007246973565,0.473747344148892,0.354852507617557,0.423323972659145,"Trempealeau County",55121,-91.23767785,44.29818464
0.112,0.011,0,0,1,1,0.857,0.81,0.998,0.944,0.481,0.163,1,1,1,1,0,1,0,0.923,0.347342053993877,0.375637814268485,0.0200389646534929,0.136469060209667,0.104184061601262,0.571008071249652,0.639028481306244,0.468029409036089,0.540163929863624,"Juneau County",55057,-90.02615571,43.99972263
0.198,0.035,0,0,1,1,0.899,0.891,1,0.974,0.885,0.758,1,1,1,1,0,1,0,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.493065417488494,0.453367192636423,0.361892258382643,0.408133957922419,"Columbia County",55021,-89.0916776,43.61845522
0.185,0.028,0,0,1,1,0.884,0.879,1,0.972,0.873,0.747,1,1,1,1,0,1,0,1,0.549802761341223,0.19723865877712,0.0207922419460881,0.166173570019724,0.0504602235371466,0.485917981591058,0.449476988823143,0.358684171597633,0.405538379355687,"Columbia County",55021,-89.20386721,43.53372303
0.165,0.014,0,0,1,1,0.898,0.894,1,0.965,0.825,0.501,1,1,1,1,0,1,0,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.506782524271845,0.537082829403606,0.403572371705964,0.491297642163662,"Monroe County",55081,-90.88724337,43.88424567
0.077,0.005,0,0,1,1,0.897,0.888,0.999,0.926,0.886,0.82,1,1,1,1,0,1,0,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.39034347416231,0.376300025709144,0.32513602993687,0.353442111577684,"Dodge County",55027,-88.56987832,43.32802617
0.069,0.006,0,0,1,1,0.913,0.901,0.999,0.943,0.899,0.83,1,1,1,1,0,1,0,1,0.604936155626018,0.15342645756563,0.0249950009998,0.165366926614677,0.0313365898248922,0.385503984917302,0.377329876881767,0.327915788270917,0.355686605536036,"Dodge County",55027,-88.63426118,43.37615177
0.178,0.023,0,0,1,1,0.89,0.888,0.999,0.968,0.86,0.595,1,1,1,1,0,1,0,1,0.320640310453553,0.369391219985447,0.0315304390007276,0.133034198399224,0.124909046810575,0.590998302207131,0.665230657288382,0.488908561726898,0.604723259762309,"Jackson County",55053,-91.04921764,44.35404194
0.097,0.004,0,0,1,1,0.854,0.812,0.993,0.933,0.543,0.17,1,1,1,1,0,1,0,0.845,0.263249449147628,0.364026440913835,0.052765858749855,0.130465035370521,0.17708454134292,0.572423170590282,0.721859561637481,0.469995477212107,0.584661138814798,"Taylor County",55119,-90.35268246,45.32370349
0.002,0,0,0,1,1,0.848,0.775,0.924,0.902,0.374,0.123,1,1,1,1,0,1,0,0.651,0.479069341394156,0.338554547952734,0.00430521205459375,0.0934322616103325,0.0791426215993405,0.4369229641843,0.515012732435651,0.382136667582669,0.407863424017587,"Vilas County",55125,-89.94662879,45.90888402
0.745,0.165,0,0,1,1,0.943,0.901,1,1,0.892,0.885,1,1,1,1,0,1,0,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.78245750229391,0.361600304244941,0.221016298836142,0.230094412517506,"Walworth County",55127,-88.55117722,42.66256481
0.701,0.145,0,0,1,1,0.94,0.893,1,1,0.886,0.878,1,1,1,1,0,1,0,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.749616337470421,0.346672502052446,0.220728787366591,0.229450934466605,"Walworth County",55127,-88.55117722,42.66256481
0.144,0.015,0,0,1,1,0.89,0.884,0.999,0.947,0.795,0.465,1,1,1,1,0,1,0,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.497376088765603,0.536966047156727,0.400745631067961,0.487811151178918,"Monroe County",55081,-90.61967952,43.8134385
0.112,0.006,0,0,1,1,0.897,0.888,0.999,0.938,0.771,0.383,1,1,1,1,0,1,0,1,0.446435506241331,0.236005547850208,0.0312898751733703,0.165825242718447,0.0988072122052705,0.483090152565881,0.532666518723994,0.401646712898752,0.486189403606103,"Monroe County",55081,-90.61967952,43.8134385
0.014,0.002,0,0,1,1,0.884,0.862,0.96,0.896,0.686,0.256,1,1,1,1,0,1,0,1,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.293305424835599,0.302810153747107,0.271077456044883,0.28269975627328,"Rock County",55105,-88.94358413,42.84085394
0.019,0,0,0,1,1,0.875,0.848,0.964,0.884,0.686,0.257,1,1,1,1,0,1,0,1,0.684412220059169,0.0812115823842298,0.011772460413569,0.191210509373515,0.0184711130186857,0.29677457577755,0.301300059782026,0.270346551803424,0.281574566580315,"Rock County",55105,-88.94358413,42.84085394
0.367,0.045,0,0,1,1,0.954,0.911,1,0.994,0.886,0.886,1,1,1,1,0,1,0,1,0.72354214699432,0.051861328234831,0.00574987347466682,0.18805882022156,0.012399482651971,0.511209989877973,0.290594401956925,0.242628915256144,0.252798360794017,"Winnebago County",55139,-88.5814621,44.23619711
0.003,0.001,0,0,1,1,0.88,0.877,0.938,0.882,0.814,0.466,1,1,1,1,0,1,0,1,0.72354214699432,0.051861328234831,0.00574987347466682,0.18805882022156,0.012399482651971,0.247484156216611,0.258114561660012,0.23837718607659,0.248620128774672,"Winnebago County",55139,-88.5814621,44.23619711
0.369,0.045,0,0,1,1,0.957,0.918,1,0.998,0.895,0.894,1,1,1,1,0,1,0,1,0.72354214699432,0.051861328234831,0.00574987347466682,0.18805882022156,0.012399482651971,0.512657074171962,0.290617401450824,0.24283624810212,0.253207389079458,"Winnebago County",55139,-88.70417901,43.96369348
0.171,0.019,0,0,1,1,0.934,0.899,1,0.974,0.894,0.889,1,1,1,1,0,1,0,1,0.72354214699432,0.051861328234831,0.00574987347466682,0.18805882022156,0.012399482651971,0.369395729067087,0.27166730866558,0.241637687679244,0.252193274475623,"Winnebago County",55139,-88.70417901,43.96369348
0.11,0.009,0,0,1,1,0.9,0.889,0.999,0.952,0.886,0.775,1,1,1,1,0,1,0,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.403428033144041,0.407053019750705,0.320820779313547,0.378311778992107,"Marathon County",55073,-90.03449747,45.05516836
0.112,0.009,0,0,1,1,0.895,0.882,0.998,0.94,0.879,0.766,1,1,1,1,0,1,0,1,0.573931211828994,0.151826850958963,0.0379834994106932,0.150523232972606,0.0633772634736955,0.404537912068288,0.406597217757777,0.319795760562877,0.376907139540698,"Marathon County",55073,-90.03449747,45.05516836
0.321,0.043,0,0,1,1,0.934,0.889,1,0.991,0.885,0.872,1,1,1,1,0,1,0,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.473366096937497,0.301215177184101,0.234181895644329,0.256744975189214,"Calumet County",55015,-88.12894398,44.18437078
0.003,0,0,0,1,1,0.893,0.879,0.936,0.898,0.755,0.325,1,1,1,1,0,1,0,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.243935090972884,0.267938148463736,0.226831036038294,0.241185805222796,"Calumet County",55015,-88.12894398,44.18437078
0.307,0.036,0,0,1,1,0.921,0.878,1,0.992,0.874,0.865,1,1,1,1,0,1,0,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.463340634554659,0.296229161445542,0.232658463234926,0.255517568041702,"Calumet County",55015,-88.30159914,43.944647
0.146,0.021,0,0,1,1,0.903,0.889,1,0.964,0.888,0.843,1,1,1,1,0,1,0,1,0.716104455916997,0.0945817252268057,0.0267154528595058,0.122199388501829,0.0271665580672648,0.348047817152022,0.284739561926721,0.231330008520876,0.255970227056288,"Calumet County",55015,-88.30159914,43.944647
0.003,0,0,0,1,1,0.738,0.629,0.927,0.9,0.219,0.12,1,1,1,1,0,1,0,0.384,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.562751637043966,0.709635173058934,0.42200561272217,0.428348924228251,"Rusk County",55107,-91.37108575,45.35896897
0.155,0.026,0,0,1,1,0.891,0.881,0.999,0.945,0.752,0.372,1,1,1,1,0,1,0,0.979,0.275491113189897,0.431244153414406,0.0380417835983785,0.0954162768942937,0.148737137511693,0.607365294667914,0.718509822263798,0.50826223885251,0.63510757717493,"Rusk County",55107,-91.37108575,45.35896897
0.023,0.001,0,0,1,1,0.883,0.87,0.97,0.902,0.674,0.297,1,1,1,1,0,1,0,0.998,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.554282877832282,0.628714552674609,0.499610604998832,0.568941427236627,"Dunn County",55033,-92.11349206,45.05003382
0.003,0,0,0,1,1,0.821,0.744,0.904,0.88,0.315,0.125,1,1,1,1,0,1,0,0.698,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.545385774351787,0.627757533286615,0.469422856809157,0.497635657556646,"Dunn County",55033,-92.11349206,45.05003382
0.006,0,0,0,1,1,0.888,0.888,0.938,0.89,0.848,0.527,1,1,1,1,0,1,0,1,0.787986686276028,0.0236396005882808,0.00492298165492685,0.161746265190804,0.00905642851613902,0.194731542689063,0.198823747968109,0.186912918956576,0.194389070361483,"Kenosha County",55059,-88.25700003,42.56008466
0.17,0.027,0,0,1,1,0.948,0.896,1,0.973,0.888,0.884,1,1,1,1,0,1,0,1,0.787986686276028,0.0236396005882808,0.00492298165492685,0.161746265190804,0.00905642851613902,0.324266584100937,0.220507995974921,0.18852821425807,0.196335691616998,"Kenosha County",55059,-88.25700003,42.56008466
0.031,0.002,0,0,1,1,0.812,0.74,0.964,0.891,0.356,0.133,1,1,1,1,0,1,0,0.701,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.67105688584822,0.778190801976435,0.551639680729761,0.588424680096288,"Sawyer County",55113,-91.5015238,45.74931743
0.086,0.007,0,0,1,1,0.862,0.829,0.995,0.934,0.524,0.192,1,1,1,1,0,1,0,0.853,0.208285822881034,0.563157227923476,0.0116558976308121,0.0902065120993285,0.114025085518814,0.682873938933232,0.779733434688965,0.581755732927911,0.656565184340555,"Sawyer County",55113,-91.5015238,45.74931743
0.001,0,0,0,1,1,0.829,0.725,0.913,0.895,0.308,0.13,1,1,1,1,0,1,0,0.638,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.472378014129934,0.532275188143142,0.400350982951928,0.404485063738289,"Chippewa County",55017,-91.43338527,44.95297171
0.216,0.026,0,0,1,1,0.901,0.892,1,0.978,0.875,0.705,1,1,1,1,0,1,0,1,0.449546920595915,0.257602518814314,0.0454999232068807,0.172784518507142,0.0611657195515282,0.572989095377054,0.547739901704807,0.44469682076486,0.495809130701889,"Chippewa County",55017,-91.43338527,44.95297171
0.184,0.029,0,0,1,1,0.887,0.877,1,0.971,0.867,0.732,1,1,1,1,0,1,0,1,0.611979332780506,0.223575939274096,0.00427377687057473,0.0859858391273841,0.0662754353511514,0.426439752503668,0.397734451744594,0.288003061810295,0.351465777891178,"Oneida County",55085,-89.97065254,45.56223685
0.155,0.013,0,0,1,1,0.889,0.887,0.999,0.951,0.864,0.674,1,1,1,1,0,1,0,1,0.611979332780506,0.223575939274096,0.00427377687057473,0.0859858391273841,0.0662754353511514,0.408688078076163,0.387857306882694,0.288437392358232,0.353453658225426,"Oneida County",55085,-89.97065254,45.56223685
0.004,0,0,0,1,1,0.879,0.848,0.938,0.893,0.627,0.258,1,1,1,1,0,1,0,0.974,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.327807209357842,0.344986297445691,0.298680520410599,0.303211458582,"Fond du Lac County",55039,-88.29093664,43.69590969
0.158,0.02,0,0,1,1,0.915,0.911,1,0.973,0.907,0.818,1,1,1,1,0,1,0,1,0.623227500596801,0.138386249701599,0.0317975650513249,0.157101933635713,0.021102888517546,0.425755693482932,0.359994652661733,0.312565743614228,0.330285103843399,"Fond du Lac County",55039,-88.29093664,43.69590969
0.004,0.001,0,0,1,1,0.88,0.838,0.93,0.893,0.645,0.207,1,1,1,1,0,1,0,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.228424059496789,0.237727386874004,0.213321944270054,0.216499227314435,"Walworth County",55127,-88.34015662,42.61802658
0.135,0.014,0,0,1,1,0.899,0.89,1,0.967,0.887,0.67,1,1,1,1,0,1,0,1,0.746390109624765,0.0684551117979427,0.0136910223595885,0.144250736465929,0.0120490655333945,0.327159535422804,0.248443593953735,0.217935818805235,0.226397836480417,"Walworth County",55127,-88.34015662,42.61802658
0.313,0.048,0,0,1,1,0.914,0.904,1,0.987,0.897,0.808,1,1,1,1,0,1,0,1,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.657901775286148,0.647702814762906,0.515895877131511,0.59426769446391,"Dunn County",55033,-91.69858741,44.79115719
0.003,0,0,0,1,1,0.815,0.738,0.894,0.873,0.34,0.132,1,1,1,1,0,1,0,0.681,0.354473253912637,0.328311142256482,0.0273884606400374,0.191252043914973,0.0840925017519271,0.545111889745387,0.627565814062135,0.468137701471619,0.494427937397804,"Dunn County",55033,-91.69858741,44.79115719
0.016,0,0,0,1,1,0.865,0.824,0.966,0.899,0.489,0.16,1,1,1,1,0,1,0,0.932,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.529596750369276,0.643109158050222,0.463511669128508,0.555090694239291,"Marquette County",55077,-89.51762503,43.9133926
0.079,0.01,0,0,1,1,0.905,0.894,0.997,0.944,0.751,0.35,1,1,1,1,0,1,0,1,0.342540620384047,0.422304283604136,0.00753323485967504,0.0945347119645495,0.119497784342688,0.551410339734121,0.646873559822747,0.482377548005908,0.594209158050222,"Marquette County",55077,-89.51762503,43.9133926
0.003,0,0,0,1,1,0.773,0.628,0.918,0.892,0.222,0.11,1,1,1,1,0,1,0,0.687,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.412092403661167,0.527116422783187,0.313201247595173,0.34735713869294,"Shawano County",55115,-88.60045823,44.67326438
0.089,0.006,0,0,1,1,0.866,0.819,0.998,0.934,0.618,0.244,1,1,1,1,0,1,0,1,0.446161021395674,0.285139625721448,0.0471637614411473,0.0823179618725587,0.117588759983676,0.454235352416487,0.531774266892089,0.358396082317962,0.444944033113741,"Shawano County",55115,-88.60045823,44.67326438
0.004,0,0,0,1,1,0.795,0.666,0.913,0.893,0.252,0.126,1,1,1,1,0,1,0,0.473,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.393046625572941,0.473450924608819,0.32182211158527,0.325235340603762,"Lincoln County",55069,-89.97426878,45.54368383
0.001,0,0,0,1,1,0.796,0.675,0.917,0.894,0.259,0.12,1,1,1,1,0,1,0,0.448,0.510589536905326,0.251857120278173,0.0265528686581318,0.114904378062273,0.0829777145566619,0.391621068436858,0.473477477477477,0.322259838786155,0.3252682946104,"Lincoln County",55069,-89.97426878,45.54368383
0.003,0,0,0,1,1,0.817,0.725,0.916,0.886,0.277,0.122,1,1,1,1,0,1,0,0.607,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.488246294638416,0.594375012434099,0.406165721675122,0.433944295235253,"Waushara County",55137,-89.00121544,44.16239964
0.117,0.009,0,0,1,1,0.884,0.867,0.998,0.937,0.773,0.388,1,1,1,1,0,1,0,0.998,0.385556550283497,0.378991345866905,0.0181040485427236,0.0915149706555257,0.107828508902815,0.533684273351238,0.59876832786233,0.440537749925395,0.534737690241719,"Waushara County",55137,-89.00121544,44.16239964
0.034,0.004,0,0,1,1,0.898,0.89,0.978,0.908,0.8,0.443,1,1,1,1,0,1,0,1,0.230942334739803,0.474964838255978,0.0277074542897328,0.10070323488045,0.151054852320675,0.61061800281294,0.752805063291139,0.549387623066104,0.686751195499297,"Bayfield County",55007,-91.41721952,46.58246089
0.019,0.002,0,0,1,1,0.889,0.879,0.968,0.901,0.802,0.441,1,1,1,1,0,1,0,1,0.230942334739803,0.474964838255978,0.0277074542897328,0.10070323488045,0.151054852320675,0.606876793248945,0.752149226441632,0.54516835443038,0.681471167369902,"Bayfield County",55007,-91.41721952,46.58246089
