"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","size","efficiency"
53910,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53911,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53913,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53916,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53919,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53920,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53922,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53923,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53923,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53924,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53925,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53926,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53929,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53930,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53932,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53933,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53934,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53936,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53937,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53941,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53943,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53944,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53946,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53948,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53949,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53950,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53951,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53952,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53954,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53955,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53956,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53957,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53958,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53959,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53960,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53961,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53963,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53964,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53965,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
53968,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54001,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54002,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54003,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54004,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54005,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54006,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54007,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54009,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54011,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54013,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54014,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54015,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54016,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54017,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54020,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54021,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54022,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54023,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54024,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54025,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54026,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54027,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54028,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54101,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54102,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54103,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54104,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54106,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54107,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54110,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54111,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54112,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54113,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54114,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54115,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54119,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54120,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54121,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54123,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54124,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54125,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54126,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54128,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54129,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54130,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54135,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54136,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54137,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54138,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54139,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54140,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54141,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54143,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54149,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54150,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54151,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54153,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54154,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54155,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54156,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54157,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54159,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54161,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54162,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54165,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54166,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54169,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54170,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54171,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54173,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54174,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54175,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54177,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54180,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54201,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54202,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54204,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54205,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54208,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54209,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54210,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54212,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54213,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54216,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54217,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54220,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54227,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54228,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54229,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54229,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54230,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54234,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54235,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54235,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54241,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54245,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54246,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54247,3425.09,4087.67,2643.4,3084.8,679.14,864.77,102.54,138.1,"115K","85%+"
54301,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54302,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54303,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54304,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54311,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54313,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54313,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54344,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54401,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54403,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54404,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54405,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54406,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54407,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54408,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54409,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54410,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54411,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54412,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54414,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54416,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54420,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54421,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54422,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54423,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54424,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54425,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54426,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54427,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54428,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54433,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54435,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54436,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54437,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54440,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54442,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54443,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54446,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54447,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54448,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54449,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54451,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54452,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54454,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54455,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54456,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54457,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54459,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54460,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54463,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54465,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54466,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54467,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54469,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54470,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54471,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54473,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54474,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54475,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54476,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54479,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54480,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54481,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54482,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54484,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54485,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54486,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54487,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54488,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54489,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54490,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54491,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54492,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54493,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54494,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54495,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54498,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54499,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54501,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54511,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54512,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54513,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54514,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54515,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54517,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54519,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54520,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54521,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54524,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54526,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54527,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54529,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54530,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54531,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54534,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54537,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54538,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54539,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54540,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54541,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54542,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54545,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54546,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54547,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54548,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54550,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54552,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54554,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54555,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54556,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54557,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54558,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54559,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54560,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54562,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54563,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54564,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54566,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54568,3401.76,4057.96,2643.4,3084.8,655.81,835.06,102.54,138.1,"115K","85%+"
54601,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54603,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54610,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54611,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54612,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54613,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54614,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54615,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54616,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54618,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54619,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54621,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54622,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54623,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54624,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54625,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54626,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54627,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54628,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54629,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54630,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54631,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54632,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54634,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54635,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54636,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54638,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54639,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54642,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54644,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54646,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54648,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
54650,3431.57,4095.92,2643.4,3084.8,685.62,873.02,102.54,138.1,"115K","85%+"
