"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","ton","SEER"
54667,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54669,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54670,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54701,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54703,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54720,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54721,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54722,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54723,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54724,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54725,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54726,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54727,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54728,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54729,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54730,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54731,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54732,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54733,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54736,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54737,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54738,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54739,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54740,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54741,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54742,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54745,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54746,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54747,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54748,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54749,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54750,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54751,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54754,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54755,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54756,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54757,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54758,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54761,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54762,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54763,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54766,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54767,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54768,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54769,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54770,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54771,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54772,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54773,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54774,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54801,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54805,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54806,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54810,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54812,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54813,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54814,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54817,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54819,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54820,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54821,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54822,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54824,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54826,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54827,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54828,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54829,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54830,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54832,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54835,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54837,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54838,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54839,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54840,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54841,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54843,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54844,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54846,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54847,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54848,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54849,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54853,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54854,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54856,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54858,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54859,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54864,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54865,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54867,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54868,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54870,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54871,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54872,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54873,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54874,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54875,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54876,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54880,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54888,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54889,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54891,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54893,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54895,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54896,18703.98,22298.43,14145.81,16507.91,2548.1,3482.49,2010.07,2308.03,5,20
54901,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54902,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54904,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54906,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54909,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54911,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54911,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54913,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54914,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54915,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54919,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54921,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54922,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54923,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54928,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54929,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54930,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54932,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54935,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54937,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54940,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54941,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54942,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54943,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54944,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54945,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54947,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54948,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54949,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54950,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54952,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54956,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54960,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54961,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54962,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54963,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54964,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54965,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54966,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54967,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54968,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54970,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54971,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54974,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54977,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54978,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54979,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54981,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54982,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54983,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54984,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
54986,18593.19,22147.02,14145.81,16507.91,2437.31,3331.08,2010.07,2308.03,5,20
