"zipcode","totalcost_low","totalcost_high","systemcost_low","systemcost_high","laborcost_low","laborcost_high","jobsupplycost_low","jobsupplycost_high","ton","SEER"
54727,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54728,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54729,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54730,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54731,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54732,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54733,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54736,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54737,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54738,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54739,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54740,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54741,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54742,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54745,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54746,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54747,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54748,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54749,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54750,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54751,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54754,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54755,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54756,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54757,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54758,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54761,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54762,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54763,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54766,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54767,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54768,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54769,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54770,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54771,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54772,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54773,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54774,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54801,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54805,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54806,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54810,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54812,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54813,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54814,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54817,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54819,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54820,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54821,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54822,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54824,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54826,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54827,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54828,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54829,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54830,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54832,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54835,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54837,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54838,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54839,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54840,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54841,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54843,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54844,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54846,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54847,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54848,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54849,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54853,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54854,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54856,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54858,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54859,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54864,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54865,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54867,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54868,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54870,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54871,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54872,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54873,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54874,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54875,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54876,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54880,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54888,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54889,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54891,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54893,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54895,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54896,14938.18,17810.12,12637.33,14747.55,1389.35,2004.23,911.5,1058.34,3,20
54901,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54902,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54904,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54906,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54909,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54911,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54911,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54913,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54914,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54915,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54919,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54921,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54922,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54923,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54928,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54929,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54930,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54932,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54935,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54937,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54940,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54941,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54942,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54943,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54944,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54945,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54947,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54948,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54949,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54950,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54952,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54956,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54960,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54961,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54962,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54963,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54964,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54965,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54966,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54967,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54968,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54970,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54971,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54974,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54977,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54978,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54979,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54981,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54982,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54983,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54984,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
54986,14877.78,17722.98,12637.33,14747.55,1328.94,1917.09,911.5,1058.34,3,20
